Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
17/08/2020;2.36;2.38;2.38;2.36;2.3656641178136506;17655;41765.8;14/08/2020;2.35
14/08/2020;2.35;2.35;2.35;2.35;2.3544936745929483;34148;80401.25;13/08/2020;2.36
13/08/2020;2.37;2.36;2.37;2.36;2.367833321777716;57692;136605.04;12/08/2020;2.37
12/08/2020;2.37;2.37;2.37;2.37;2.370116373792622;85930;203664.1;11/08/2020;2.37
11/08/2020;2.37;2.37;2.37;2.36;2.3685775147760655;140599;333019.63;10/08/2020;2.37
10/08/2020;2.37;2.37;2.37;2.37;2.37;6493;15388.41;07/08/2020;2.39
07/08/2020;2.4;2.39;2.4;2.39;2.3974771542299718;17837;42763.8;06/08/2020;2.4
06/08/2020;2.4;2.4;2.42;2.4;2.403459227834406;70244;168828.59;05/08/2020;2.4
05/08/2020;2.41;2.4;2.41;2.4;2.407321584504247;12597;30325.03;04/08/2020;2.41
04/08/2020;2.42;2.41;2.42;2.4;2.4033086756679114;292404;702737.07;03/08/2020;2.4
03/08/2020;2.47;2.4;2.47;2.4;2.449379395150444;26023;63740.2;31/07/2020;2.47
31/07/2020;2.5;2.47;2.5;2.46;2.470257105866119;234806;580031.19;30/07/2020;2.5
30/07/2020;2.54;2.5;2.54;2.5;2.5040182987558874;59239;148335.54;29/07/2020;2.54
29/07/2020;2.49;2.54;2.54;2.49;2.5346052092928053;39084;99062.51;27/07/2020;2.5
27/07/2020;2.5;2.5;2.5;2.5;2.500209545983702;51540;128860.8;23/07/2020;2.49
24/07/2020;;;;;;;;23/07/2020;2.49
23/07/2020;2.5;2.49;2.5;2.49;2.4906682950148644;133878;333445.69;22/07/2020;2.48
22/07/2020;2.45;2.48;2.48;2.45;2.473327625459711;51391;127106.78;21/07/2020;2.45
21/07/2020;2.4;2.45;2.45;2.4;2.4239558078870647;32585;78984.6;20/07/2020;2.36
20/07/2020;2.37;2.36;2.37;2.36;2.3687711386696733;44350;105055;17/07/2020;2.35
17/07/2020;2.36;2.35;2.36;2.35;2.350258444737005;113177;265995.2;16/07/2020;2.35
16/07/2020;2.35;2.35;2.35;2.35;2.349768917563652;216373;508426.55;15/07/2020;2.35
15/07/2020;2.35;2.35;2.35;2.35;2.35;209319;491899.65;14/07/2020;2.35
14/07/2020;2.38;2.35;2.38;2.3;2.3009715320219186;3703635;8521958.7;13/07/2020;2.38
13/07/2020;2.45;2.38;2.45;2.38;2.4099882562144197;240127;578703.25;10/07/2020;2.4
10/07/2020;2.45;2.4;2.47;2.4;2.4068589196252512;2543784;6122529.21;09/07/2020;2.5
09/07/2020;2.55;2.5;2.55;2.5;2.506211644963329;100215;251160;08/07/2020;2.59
08/07/2020;2.6;2.59;2.6;2.59;2.597041420118343;16900;43890;07/07/2020;2.62
07/07/2020;2.62;2.62;2.62;2.62;2.62;5900;15458;06/07/2020;2.66
06/07/2020;2.64;2.66;2.66;2.64;2.641395939086294;58312;154025.08;03/07/2020;2.66
03/07/2020;2.66;2.66;2.66;2.66;2.66;6700;17822;02/07/2020;2.66
02/07/2020;2.66;2.66;2.67;2.66;2.661190688813478;67188;178800.08;01/07/2020;2.6
01/07/2020;2.68;2.6;2.68;2.6;2.6000600318243707;2665253;6929817.8;30/06/2020;2.7
30/06/2020;2.7;2.7;2.7;2.69;2.699544901307086;94485;255066.5;26/06/2020;2.66
26/06/2020;2.7;2.66;2.7;2.66;2.6771754235303304;12809;34291.94;25/06/2020;2.7
25/06/2020;2.7;2.7;2.7;2.7;2.7;88500;238950;24/06/2020;2.7
24/06/2020;2.7;2.7;2.7;2.7;2.6999999999999997;89764;242362.8;23/06/2020;2.67
23/06/2020;2.67;2.67;2.67;2.67;2.6799908357771263;5456;14622.03;16/06/2020;2.65
22/06/2020;;;;;2.65;672;1780.8;16/06/2020;2.65
19/06/2020;;;;;;;;16/06/2020;2.65
18/06/2020;;;;;;;;16/06/2020;2.65
17/06/2020;;;;;2.6782608695652175;2300;6160;16/06/2020;2.65
16/06/2020;2.65;2.65;2.65;2.65;2.65;42015;111339.75;15/06/2020;2.6
15/06/2020;2.63;2.6;2.63;2.6;2.6055634911765604;98431;256468.22;12/06/2020;2.63
12/06/2020;2.63;2.63;2.66;2.63;2.634546972991712;222117;585177.67;11/06/2020;2.6
11/06/2020;2.69;2.6;2.69;2.6;2.6495231295166386;231090;612278.3;10/06/2020;2.72
10/06/2020;2.72;2.72;2.72;2.72;2.716939087848179;9801;26628.72;09/06/2020;2.69
09/06/2020;2.67;2.69;2.69;2.67;2.673285607569721;16064;42943.66;08/06/2020;2.65
08/06/2020;2.63;2.65;2.65;2.63;2.6380579833724154;56292;148501.56;05/06/2020;2.63
05/06/2020;2.62;2.63;2.65;2.62;2.6327578871892925;41840;110154.59;04/06/2020;2.61
04/06/2020;2.65;2.61;2.65;2.61;2.6162882193616843;35813;93697.13;03/06/2020;2.61
03/06/2020;2.57;2.61;2.66;2.57;2.6014935202847407;1520823;3956411.18;02/06/2020;2.57
02/06/2020;2.7;2.67;2.7;2.67;2.6734482272304176;35453;94781.76;01/06/2020;2.67
01/06/2020;2.67;2.67;2.67;2.67;2.6700253399780385;59195;158052.15;29/05/2020;2.67
29/05/2020;2.69;2.67;2.69;2.67;2.6806887141116404;99301;266195.07;28/05/2020;2.69
28/05/2020;2.7;2.69;2.7;2.69;2.698242530755712;11380;30706;27/05/2020;2.69
27/05/2020;2.68;2.69;2.69;2.68;2.6898401807426695;179703;483372.35;26/05/2020;2.67
26/05/2020;2.67;2.67;2.67;2.67;2.6666858590511286;17368;46315;25/05/2020;2.63
25/05/2020;2.63;2.63;2.63;2.63;2.63;15950;41948.5;22/05/2020;2.61
22/05/2020;2.61;2.61;2.61;2.6;2.603067290283645;19884;51759.39;21/05/2020;2.62
21/05/2020;2.61;2.62;2.62;2.6;2.612791216970599;64488;168493.68;20/05/2020;2.61
20/05/2020;2.6;2.61;2.63;2.6;2.611462230774005;80555;210366.34;19/05/2020;2.6
19/05/2020;2.55;2.6;2.6;2.55;2.5608091959255677;140584;360008.8;18/05/2020;2.59
18/05/2020;2.55;2.59;2.59;2.55;2.5778638849221553;143555;370065.25;15/05/2020;2.55
15/05/2020;2.58;2.55;2.59;2.55;2.574694223952873;140217;361015.9;14/05/2020;2.58
14/05/2020;2.6;2.58;2.6;2.58;2.5826120316708843;49004;126558.32;13/05/2020;2.58
13/05/2020;2.63;2.58;2.63;2.58;2.609581380320715;225933;589590.55;12/05/2020;2.62
12/05/2020;2.53;2.62;2.62;2.53;2.619751259654576;3062149;8022068.7;11/05/2020;2.5
11/05/2020;2.5;2.5;2.5;2.49;2.490443226912701;2616222;6515552.36;08/05/2020;2.5
08/05/2020;2.52;2.5;2.52;2.5;2.5011256298573747;117090;292856.8;07/05/2020;2.45
07/05/2020;2.45;2.45;2.46;2.45;2.450643792489848;1095850;2685538;06/05/2020;2.42
06/05/2020;2.42;2.42;2.42;2.42;2.4200000000000004;118670;287181.4;05/05/2020;2.39
05/05/2020;2.4;2.39;2.4;2.39;2.398392847101164;35566;85301.24;04/05/2020;2.39
04/05/2020;2.39;2.39;2.39;2.39;2.39;84335;201560.65;30/04/2020;2.39
30/04/2020;2.37;2.39;2.39;2.37;2.3833333333333333;60000;143000;29/04/2020;2.4
29/04/2020;2.37;2.4;2.4;2.37;2.374290923662593;74865;177751.29;28/04/2020;2.36
28/04/2020;2.36;2.36;2.36;2.36;2.36;63759;150471.24;27/04/2020;2.35
27/04/2020;2.35;2.35;2.35;2.35;2.3499999999999996;5023;11804.05;24/04/2020;2.35
24/04/2020;2.38;2.35;2.4;2.35;2.373532955842051;187554;445165.6;23/04/2020;2.4
23/04/2020;2.4;2.4;2.4;2.4;2.4;4500;10800;22/04/2020;2.4
22/04/2020;2.42;2.4;2.42;2.4;2.4040073333333334;30000;72120.22;21/04/2020;2.4
21/04/2020;2.45;2.4;2.45;2.4;2.408467928011075;130020;313149;20/04/2020;2.45
20/04/2020;2.45;2.45;2.45;2.45;2.45;93716;229604.2;17/04/2020;2.45
17/04/2020;2.45;2.45;2.45;2.45;2.45;30025;73561.25;16/04/2020;2.42
16/04/2020;2.42;2.42;2.42;2.42;2.42;299566;724949.72;15/04/2020;2.42
15/04/2020;2.41;2.42;2.42;2.41;2.4191091582985758;107651;260419.52;14/04/2020;2.42
